,Datetime,Open,High,Low,Close,Volume,ScripName,ScripCode
0,2021-01-01T00:00:00,1440.0,1443.0,1420.6,1425.05,4405469,HDFCBANK,1333
1,2021-01-04T00:00:00,1438.0,1438.0,1399.0,1416.0,7870096,HDFCBANK,1333
2,2021-01-05T00:00:00,1419.2,1430.75,1409.0,1426.7,7193412,HDFCBANK,1333
3,2021-01-06T00:00:00,1435.0,1440.0,1413.1,1420.55,11067025,HDFCBANK,1333
4,2021-01-07T00:00:00,1432.5,1432.6,1412.55,1416.25,9947421,HDFCBANK,1333
5,2021-01-08T00:00:00,1432.0,1442.0,1423.1,1431.65,6884382,HDFCBANK,1333
6,2021-01-11T00:00:00,1450.0,1464.9,1436.3,1451.45,8665696,HDFCBANK,1333
7,2021-01-12T00:00:00,1452.45,1487.7,1449.1,1481.0,10194078,HDFCBANK,1333
8,2021-01-13T00:00:00,1492.9,1496.9,1462.1,1470.65,8467325,HDFCBANK,1333
9,2021-01-14T00:00:00,1471.15,1488.0,1456.0,1468.75,6148583,HDFCBANK,1333
10,2021-01-15T00:00:00,1469.1,1471.65,1445.0,1466.65,7082618,HDFCBANK,1333
11,2021-01-18T00:00:00,1469.9,1502.85,1467.0,1483.1,21412816,HDFCBANK,1333
12,2021-01-19T00:00:00,1491.8,1511.65,1467.0,1503.85,8680127,HDFCBANK,1333
13,2021-01-20T00:00:00,1501.0,1501.0,1486.0,1492.0,6673026,HDFCBANK,1333
14,2021-01-21T00:00:00,1492.0,1494.35,1468.15,1474.8,13166527,HDFCBANK,1333
15,2021-01-22T00:00:00,1467.9,1467.9,1440.15,1443.55,7696182,HDFCBANK,1333
16,2021-01-25T00:00:00,1465.1,1481.0,1455.15,1462.85,10172359,HDFCBANK,1333
17,2021-01-27T00:00:00,1468.0,1471.9,1406.15,1409.6,11778138,HDFCBANK,1333
18,2021-01-28T00:00:00,1389.9,1401.3,1342.0,1371.45,21352223,HDFCBANK,1333
19,2021-01-29T00:00:00,1391.35,1408.75,1364.5,1390.5,14352251,HDFCBANK,1333
20,2021-02-01T00:00:00,1410.25,1482.5,1401.0,1476.75,13185272,HDFCBANK,1333
21,2021-02-02T00:00:00,1501.0,1578.5,1497.4,1560.55,21210103,HDFCBANK,1333
22,2021-02-03T00:00:00,1579.0,1581.7,1542.0,1574.8,10118627,HDFCBANK,1333
23,2021-02-04T00:00:00,1566.0,1588.0,1543.45,1579.1,12242342,HDFCBANK,1333
24,2021-02-05T00:00:00,1548.0,1618.25,1548.0,1597.6,13527358,HDFCBANK,1333
25,2021-02-08T00:00:00,1620.0,1631.65,1595.7,1605.25,8723790,HDFCBANK,1333
26,2021-02-09T00:00:00,1610.0,1628.0,1586.7,1611.85,9210683,HDFCBANK,1333
27,2021-02-10T00:00:00,1608.35,1614.85,1567.0,1581.75,9894003,HDFCBANK,1333
28,2021-02-11T00:00:00,1582.0,1597.8,1564.2,1572.35,6824309,HDFCBANK,1333
29,2021-02-12T00:00:00,1573.9,1592.5,1573.0,1581.95,4955053,HDFCBANK,1333
30,2021-02-15T00:00:00,1600.1,1625.0,1596.7,1616.6,5177622,HDFCBANK,1333
