,Datetime,Open,High,Low,Close,Volume,ScripName,ScripCode
0,2021-01-01T00:00:00,1283.0,1299.95,1283.0,1297.0,2058419,LT,11483
1,2021-01-04T00:00:00,1305.0,1322.55,1302.0,1314.6,4014636,LT,11483
2,2021-01-05T00:00:00,1307.0,1313.0,1295.05,1306.3,2833637,LT,11483
3,2021-01-06T00:00:00,1308.0,1330.0,1300.0,1314.0,4615963,LT,11483
4,2021-01-07T00:00:00,1330.0,1346.8,1325.0,1338.95,4270598,LT,11483
5,2021-01-08T00:00:00,1349.8,1382.95,1347.0,1373.4,4984995,LT,11483
6,2021-01-11T00:00:00,1382.0,1384.95,1345.0,1350.0,3252470,LT,11483
7,2021-01-12T00:00:00,1354.0,1366.85,1344.05,1349.8,2836161,LT,11483
8,2021-01-13T00:00:00,1354.0,1373.0,1344.3,1352.5,4389762,LT,11483
9,2021-01-14T00:00:00,1358.0,1389.7,1356.25,1376.6,5168591,LT,11483
10,2021-01-15T00:00:00,1376.7,1384.5,1345.05,1354.15,2587576,LT,11483
11,2021-01-18T00:00:00,1345.2,1353.85,1326.15,1336.05,3185998,LT,11483
12,2021-01-19T00:00:00,1340.05,1382.0,1337.0,1369.85,3885798,LT,11483
13,2021-01-20T00:00:00,1369.0,1393.05,1362.55,1382.65,3957992,LT,11483
14,2021-01-21T00:00:00,1395.0,1396.0,1361.05,1371.3,2985423,LT,11483
15,2021-01-22T00:00:00,1362.0,1375.0,1348.5,1362.1,3282665,LT,11483
16,2021-01-25T00:00:00,1370.0,1396.4,1342.0,1361.3,4847989,LT,11483
17,2021-01-27T00:00:00,1368.8,1392.7,1330.1,1359.85,8896211,LT,11483
18,2021-01-28T00:00:00,1344.7,1365.1,1340.0,1345.35,2962948,LT,11483
19,2021-01-29T00:00:00,1362.0,1369.0,1325.1,1334.7,5130876,LT,11483
20,2021-02-01T00:00:00,1345.75,1462.0,1337.2,1448.85,11317043,LT,11483
21,2021-02-02T00:00:00,1474.0,1593.0,1474.0,1520.2,14349665,LT,11483
22,2021-02-03T00:00:00,1530.0,1558.0,1505.0,1528.55,6197782,LT,11483
23,2021-02-04T00:00:00,1525.0,1550.0,1510.0,1529.8,3957579,LT,11483
24,2021-02-05T00:00:00,1534.4,1547.0,1511.1,1516.5,3270494,LT,11483
25,2021-02-08T00:00:00,1521.15,1570.0,1520.0,1551.8,5223019,LT,11483
26,2021-02-09T00:00:00,1557.0,1574.5,1545.0,1566.45,3825206,LT,11483
27,2021-02-10T00:00:00,1560.0,1564.0,1528.7,1552.85,2578777,LT,11483
28,2021-02-11T00:00:00,1549.4,1559.9,1526.55,1530.5,2720190,LT,11483
29,2021-02-12T00:00:00,1535.0,1544.0,1516.1,1521.35,1867284,LT,11483
30,2021-02-15T00:00:00,1527.0,1544.0,1521.35,1537.65,1917477,LT,11483
31,2021-02-16T00:00:00,1540.0,1574.0,1539.0,1549.45,3838556,LT,11483
32,2021-02-17T00:00:00,1544.0,1567.0,1533.0,1548.35,2340184,LT,11483
