,Datetime,Open,High,Low,Close,Volume,ScripName,ScripCode
0,2021-01-01T00:00:00,2759.0,2792.0,2750.0,2775.55,1246698,ASIANPAINT,236
1,2021-01-04T00:00:00,2781.1,2791.1,2745.0,2753.7,1360486,ASIANPAINT,236
2,2021-01-05T00:00:00,2753.7,2804.6,2732.0,2793.85,1299589,ASIANPAINT,236
3,2021-01-06T00:00:00,2801.3,2822.45,2780.0,2805.35,1697884,ASIANPAINT,236
4,2021-01-07T00:00:00,2801.0,2831.85,2781.5,2792.25,1142806,ASIANPAINT,236
5,2021-01-08T00:00:00,2818.0,2849.8,2789.05,2844.7,1660967,ASIANPAINT,236
6,2021-01-11T00:00:00,2845.0,2873.45,2824.6,2849.3,1517995,ASIANPAINT,236
7,2021-01-12T00:00:00,2849.6,2850.0,2712.15,2720.55,6674890,ASIANPAINT,236
8,2021-01-13T00:00:00,2760.0,2763.0,2678.0,2703.7,2862676,ASIANPAINT,236
9,2021-01-14T00:00:00,2713.0,2736.65,2648.0,2663.9,2124950,ASIANPAINT,236
10,2021-01-15T00:00:00,2660.9,2661.85,2580.55,2590.9,2570436,ASIANPAINT,236
11,2021-01-18T00:00:00,2592.0,2619.85,2555.4,2588.2,2395168,ASIANPAINT,236
12,2021-01-19T00:00:00,2615.0,2676.6,2590.0,2645.05,2558693,ASIANPAINT,236
13,2021-01-20T00:00:00,2654.0,2707.15,2645.05,2697.25,2065439,ASIANPAINT,236
14,2021-01-21T00:00:00,2726.95,2816.95,2695.0,2716.35,5015712,ASIANPAINT,236
15,2021-01-22T00:00:00,2750.0,2768.85,2590.0,2596.65,4945564,ASIANPAINT,236
16,2021-01-25T00:00:00,2612.85,2631.5,2501.0,2513.95,3520087,ASIANPAINT,236
17,2021-01-27T00:00:00,2525.0,2525.0,2430.55,2436.6,2700415,ASIANPAINT,236
18,2021-01-28T00:00:00,2420.0,2453.95,2401.05,2441.7,3035457,ASIANPAINT,236
19,2021-01-29T00:00:00,2456.0,2484.0,2400.0,2407.35,2768673,ASIANPAINT,236
20,2021-02-01T00:00:00,2426.6,2467.75,2376.9,2447.8,1797359,ASIANPAINT,236
21,2021-02-02T00:00:00,2460.0,2520.0,2425.1,2463.65,2679428,ASIANPAINT,236
22,2021-02-03T00:00:00,2503.85,2503.85,2438.35,2453.65,2409356,ASIANPAINT,236
23,2021-02-04T00:00:00,2456.0,2456.0,2398.0,2401.8,3478562,ASIANPAINT,236
24,2021-02-05T00:00:00,2420.0,2423.9,2370.8,2376.75,3303319,ASIANPAINT,236
25,2021-02-08T00:00:00,2394.0,2434.9,2373.4,2416.85,3666313,ASIANPAINT,236
26,2021-02-09T00:00:00,2432.5,2532.45,2423.65,2506.85,7178572,ASIANPAINT,236
27,2021-02-10T00:00:00,2529.0,2555.0,2475.0,2510.6,4473123,ASIANPAINT,236
28,2021-02-11T00:00:00,2524.95,2540.0,2495.1,2505.5,1446286,ASIANPAINT,236
29,2021-02-12T00:00:00,2518.0,2523.0,2464.2,2486.1,1376085,ASIANPAINT,236
30,2021-02-15T00:00:00,2495.0,2517.5,2448.55,2456.75,1634576,ASIANPAINT,236
31,2021-02-16T00:00:00,2472.0,2475.1,2422.0,2450.25,1615849,ASIANPAINT,236
32,2021-02-17T00:00:00,2436.0,2455.05,2382.0,2388.15,3178784,ASIANPAINT,236
33,2021-02-18T00:00:00,2424.0,2479.6,2395.25,2470.75,4253843,ASIANPAINT,236
34,2021-02-19T00:00:00,2470.9,2470.9,2400.0,2416.45,2244567,ASIANPAINT,236
35,2021-02-22T00:00:00,2428.75,2448.0,2380.0,2387.05,2002642,ASIANPAINT,236
36,2021-02-23T00:00:00,2375.0,2400.0,2315.0,2372.2,3267268,ASIANPAINT,236
37,2021-02-24T00:00:00,2373.0,2409.35,2347.2,2361.35,1708526,ASIANPAINT,236
38,2021-02-25T00:00:00,2375.0,2386.25,2336.2,2373.75,2839515,ASIANPAINT,236
39,2021-02-26T00:00:00,2338.05,2360.0,2260.0,2277.2,3933813,ASIANPAINT,236
