,Datetime,Open,High,Low,Close,Volume,ScripName,ScripCode
0,2021-01-01T00:00:00,239.0,240.0,237.6,238.35,5091899,HINDALCO,1363
1,2021-01-04T00:00:00,240.9,258.0,239.55,254.3,24902369,HINDALCO,1363
2,2021-01-05T00:00:00,251.1,252.75,247.0,250.3,12297457,HINDALCO,1363
3,2021-01-06T00:00:00,250.75,260.0,247.75,259.05,18029077,HINDALCO,1363
4,2021-01-07T00:00:00,261.45,275.4,261.0,272.9,32739259,HINDALCO,1363
5,2021-01-08T00:00:00,273.95,274.45,265.15,268.2,20606695,HINDALCO,1363
6,2021-01-11T00:00:00,267.6,269.4,258.0,264.7,13163440,HINDALCO,1363
7,2021-01-12T00:00:00,260.45,270.5,260.45,264.35,13136084,HINDALCO,1363
8,2021-01-13T00:00:00,265.5,268.4,258.85,262.65,13300126,HINDALCO,1363
9,2021-01-14T00:00:00,262.7,265.1,259.55,261.4,7601547,HINDALCO,1363
10,2021-01-15T00:00:00,262.0,263.3,251.1,253.35,17738049,HINDALCO,1363
11,2021-01-18T00:00:00,252.3,254.25,240.6,243.15,17989695,HINDALCO,1363
12,2021-01-19T00:00:00,246.5,252.65,243.35,251.55,10254337,HINDALCO,1363
13,2021-01-20T00:00:00,251.6,253.65,248.6,252.1,11090894,HINDALCO,1363
14,2021-01-21T00:00:00,252.85,254.55,246.45,248.9,8781513,HINDALCO,1363
15,2021-01-22T00:00:00,247.25,249.8,235.55,239.2,16005359,HINDALCO,1363
16,2021-01-25T00:00:00,240.7,243.9,233.6,240.3,8297942,HINDALCO,1363
17,2021-01-27T00:00:00,240.0,240.05,229.75,231.4,14139166,HINDALCO,1363
18,2021-01-28T00:00:00,225.0,232.1,224.55,229.05,13756664,HINDALCO,1363
19,2021-01-29T00:00:00,230.1,234.3,225.0,226.3,14992241,HINDALCO,1363
20,2021-02-01T00:00:00,227.35,243.95,226.55,241.15,12417894,HINDALCO,1363
21,2021-02-02T00:00:00,244.2,257.4,243.9,255.35,18251184,HINDALCO,1363
22,2021-02-03T00:00:00,254.0,263.4,252.55,257.25,15670948,HINDALCO,1363
23,2021-02-04T00:00:00,259.95,267.4,258.95,261.85,21296401,HINDALCO,1363
24,2021-02-05T00:00:00,264.0,266.0,255.9,262.05,12833374,HINDALCO,1363
25,2021-02-08T00:00:00,264.0,280.55,263.55,278.95,27556901,HINDALCO,1363
26,2021-02-09T00:00:00,278.55,285.9,275.65,278.05,22066741,HINDALCO,1363
27,2021-02-10T00:00:00,281.0,283.35,274.7,279.4,16789592,HINDALCO,1363
28,2021-02-11T00:00:00,280.8,297.35,279.85,295.4,47356292,HINDALCO,1363
29,2021-02-12T00:00:00,297.0,297.25,286.5,290.8,15454237,HINDALCO,1363
30,2021-02-15T00:00:00,292.5,296.05,289.0,291.4,8041775,HINDALCO,1363
31,2021-02-16T00:00:00,293.55,307.35,293.0,302.7,27519511,HINDALCO,1363
32,2021-02-17T00:00:00,302.7,308.5,301.0,303.9,18221106,HINDALCO,1363
33,2021-02-18T00:00:00,306.05,312.6,305.0,309.9,16202053,HINDALCO,1363
34,2021-02-19T00:00:00,308.0,313.35,302.25,308.0,17410357,HINDALCO,1363
35,2021-02-22T00:00:00,310.0,328.0,310.0,316.1,45975603,HINDALCO,1363
36,2021-02-23T00:00:00,321.95,338.15,316.65,333.05,50677230,HINDALCO,1363
37,2021-02-24T00:00:00,334.2,337.5,328.0,332.8,14777374,HINDALCO,1363
38,2021-02-25T00:00:00,337.6,354.6,337.0,350.7,35967464,HINDALCO,1363
39,2021-02-26T00:00:00,343.0,349.65,334.75,340.25,20379210,HINDALCO,1363
40,2021-03-01T00:00:00,342.0,347.0,334.6,344.1,14556212,HINDALCO,1363
41,2021-03-02T00:00:00,344.25,349.3,338.75,345.25,12878208,HINDALCO,1363
42,2021-03-03T00:00:00,350.7,361.3,350.5,359.35,20104887,HINDALCO,1363
43,2021-03-04T00:00:00,352.0,357.7,347.0,349.45,13623173,HINDALCO,1363
44,2021-03-05T00:00:00,345.25,347.6,333.15,337.85,15127687,HINDALCO,1363
45,2021-03-08T00:00:00,340.05,343.9,334.7,336.6,10555735,HINDALCO,1363
46,2021-03-09T00:00:00,339.95,344.4,328.45,333.25,13883599,HINDALCO,1363
47,2021-03-10T00:00:00,335.8,342.35,330.45,340.35,10886045,HINDALCO,1363
48,2021-03-12T00:00:00,341.55,345.0,327.45,330.2,15035151,HINDALCO,1363
49,2021-03-15T00:00:00,331.9,335.9,325.0,333.8,14049438,HINDALCO,1363
50,2021-03-16T00:00:00,336.0,336.75,326.3,333.9,13294567,HINDALCO,1363
51,2021-03-17T00:00:00,332.95,333.55,325.0,326.4,11028678,HINDALCO,1363
52,2021-03-18T00:00:00,329.35,340.5,329.35,331.8,23744146,HINDALCO,1363
53,2021-03-19T00:00:00,330.0,339.7,320.6,335.1,16753538,HINDALCO,1363
54,2021-03-22T00:00:00,335.1,342.65,331.1,339.75,8470164,HINDALCO,1363
55,2021-03-23T00:00:00,341.9,342.45,330.3,331.7,13880498,HINDALCO,1363
56,2021-03-24T00:00:00,328.3,328.3,316.8,317.75,20388678,HINDALCO,1363
57,2021-03-25T00:00:00,319.05,319.9,305.4,314.0,20856373,HINDALCO,1363
58,2021-03-26T00:00:00,318.1,328.5,318.1,327.15,13857627,HINDALCO,1363
59,2021-03-30T00:00:00,330.55,332.9,324.95,326.3,9159364,HINDALCO,1363
60,2021-03-31T00:00:00,323.1,336.0,320.9,326.85,10387652,HINDALCO,1363
61,2021-04-01T00:00:00,329.75,352.0,328.45,350.25,25631843,HINDALCO,1363
62,2021-04-05T00:00:00,349.9,352.9,338.0,350.65,14771653,HINDALCO,1363
63,2021-04-06T00:00:00,352.7,358.3,348.5,350.45,11185963,HINDALCO,1363
64,2021-04-07T00:00:00,350.4,360.7,349.0,352.2,12542475,HINDALCO,1363
65,2021-04-08T00:00:00,355.9,374.0,354.65,365.2,28768469,HINDALCO,1363
66,2021-04-09T00:00:00,367.0,370.0,354.7,361.05,16371164,HINDALCO,1363
67,2021-04-12T00:00:00,352.1,354.0,331.6,336.2,16096812,HINDALCO,1363
68,2021-04-13T00:00:00,336.2,350.3,336.2,348.7,12942071,HINDALCO,1363
69,2021-04-15T00:00:00,354.0,366.8,349.75,353.55,21825520,HINDALCO,1363
70,2021-04-16T00:00:00,356.75,376.5,352.7,370.0,28438547,HINDALCO,1363
71,2021-04-19T00:00:00,358.7,366.0,353.85,361.4,15435944,HINDALCO,1363
72,2021-04-20T00:00:00,368.6,371.5,354.55,359.35,15526407,HINDALCO,1363
73,2021-04-22T00:00:00,360.8,365.6,354.7,355.85,12756931,HINDALCO,1363
74,2021-04-23T00:00:00,354.05,362.65,345.3,349.5,12805877,HINDALCO,1363
75,2021-04-26T00:00:00,353.0,358.25,345.5,348.35,16472269,HINDALCO,1363
76,2021-04-27T00:00:00,350.1,370.0,350.1,366.25,41263319,HINDALCO,1363
77,2021-04-28T00:00:00,368.85,368.9,358.0,362.6,15197329,HINDALCO,1363
78,2021-04-29T00:00:00,367.4,377.3,364.6,372.15,34391622,HINDALCO,1363
79,2021-04-30T00:00:00,368.9,377.0,361.3,364.4,19935239,HINDALCO,1363
80,2021-05-03T00:00:00,364.4,373.2,357.65,369.95,15890242,HINDALCO,1363
81,2021-05-04T00:00:00,372.0,384.45,359.7,362.55,29767756,HINDALCO,1363
82,2021-05-05T00:00:00,367.0,373.7,364.3,367.1,15192338,HINDALCO,1363
83,2021-05-06T00:00:00,370.0,388.6,367.8,385.95,31912131,HINDALCO,1363
84,2021-05-07T00:00:00,390.0,404.95,385.25,401.1,46343220,HINDALCO,1363
85,2021-05-10T00:00:00,407.8,427.5,406.7,425.75,39516234,HINDALCO,1363
86,2021-05-11T00:00:00,414.85,420.6,408.85,412.8,27497466,HINDALCO,1363
87,2021-05-12T00:00:00,416.0,417.65,393.7,398.8,18242276,HINDALCO,1363
88,2021-05-14T00:00:00,403.0,403.65,368.15,382.8,41384078,HINDALCO,1363
89,2021-05-17T00:00:00,384.5,395.35,377.25,392.95,20821967,HINDALCO,1363
90,2021-05-18T00:00:00,401.0,412.8,396.5,402.1,30540086,HINDALCO,1363
91,2021-05-19T00:00:00,400.0,406.45,394.2,403.3,16113667,HINDALCO,1363
92,2021-05-20T00:00:00,390.0,393.2,379.45,385.2,30689219,HINDALCO,1363
93,2021-05-21T00:00:00,388.7,391.9,383.35,389.8,22406993,HINDALCO,1363
94,2021-05-24T00:00:00,392.9,393.7,379.45,389.3,23694105,HINDALCO,1363
95,2021-05-25T00:00:00,394.0,399.5,389.55,391.2,18155697,HINDALCO,1363
96,2021-05-26T00:00:00,389.25,389.5,380.25,381.0,15340621,HINDALCO,1363
97,2021-05-27T00:00:00,382.05,388.45,380.0,385.85,17374666,HINDALCO,1363
98,2021-05-28T00:00:00,393.0,398.85,384.8,387.75,14862168,HINDALCO,1363
99,2021-05-31T00:00:00,391.55,395.4,388.0,394.25,13703439,HINDALCO,1363
100,2021-06-01T00:00:00,396.0,396.8,386.5,394.7,11399189,HINDALCO,1363
101,2021-06-02T00:00:00,389.0,402.7,389.0,398.8,9587386,HINDALCO,1363
102,2021-06-03T00:00:00,403.0,405.5,398.0,399.2,12441261,HINDALCO,1363
103,2021-06-04T00:00:00,400.0,400.0,392.3,395.05,10040657,HINDALCO,1363
104,2021-06-07T00:00:00,396.15,401.4,394.25,395.0,6176784,HINDALCO,1363
105,2021-06-08T00:00:00,395.0,395.5,381.1,387.75,17334691,HINDALCO,1363
106,2021-06-09T00:00:00,388.0,390.95,382.3,383.15,11807015,HINDALCO,1363
107,2021-06-10T00:00:00,386.15,389.95,384.25,385.4,5796380,HINDALCO,1363
108,2021-06-11T00:00:00,388.4,395.0,383.15,393.15,9630564,HINDALCO,1363
109,2021-06-14T00:00:00,392.95,397.5,381.35,394.8,11601461,HINDALCO,1363
110,2021-06-15T00:00:00,391.0,396.35,390.0,390.85,7929361,HINDALCO,1363
111,2021-06-16T00:00:00,387.3,391.35,377.0,380.25,17978012,HINDALCO,1363
112,2021-06-17T00:00:00,376.0,380.3,365.05,369.25,14321673,HINDALCO,1363
113,2021-06-18T00:00:00,368.75,373.35,359.8,371.35,22723111,HINDALCO,1363
114,2021-06-21T00:00:00,366.9,369.95,360.4,367.6,13172227,HINDALCO,1363
115,2021-06-22T00:00:00,371.0,371.85,366.25,367.55,9787216,HINDALCO,1363
116,2021-06-23T00:00:00,368.05,377.0,367.35,368.1,14295574,HINDALCO,1363
117,2021-06-24T00:00:00,369.0,372.45,366.1,369.05,9066954,HINDALCO,1363
118,2021-06-25T00:00:00,371.55,380.35,371.55,375.9,12815999,HINDALCO,1363
119,2021-06-28T00:00:00,378.9,384.95,374.25,382.3,14518487,HINDALCO,1363
120,2021-06-29T00:00:00,383.4,383.5,372.7,374.25,9106037,HINDALCO,1363
121,2021-06-30T00:00:00,376.55,379.4,370.95,372.05,10110801,HINDALCO,1363
122,2021-07-01T00:00:00,372.3,380.8,372.0,379.4,8232292,HINDALCO,1363
123,2021-07-02T00:00:00,378.0,380.6,374.2,376.05,5070326,HINDALCO,1363
124,2021-07-05T00:00:00,379.0,391.0,377.5,389.55,12836172,HINDALCO,1363
125,2021-07-06T00:00:00,389.4,391.0,384.0,385.35,6153733,HINDALCO,1363
126,2021-07-07T00:00:00,382.9,395.0,380.2,393.65,10577866,HINDALCO,1363
127,2021-07-08T00:00:00,392.5,392.9,381.2,383.1,12333337,HINDALCO,1363
128,2021-07-09T00:00:00,383.0,391.4,382.1,390.05,7375406,HINDALCO,1363
129,2021-07-12T00:00:00,393.0,393.0,386.6,388.35,5679273,HINDALCO,1363
130,2021-07-13T00:00:00,390.5,394.95,390.0,392.25,5467940,HINDALCO,1363
131,2021-07-14T00:00:00,392.25,394.4,391.0,391.65,3341557,HINDALCO,1363
132,2021-07-15T00:00:00,391.8,402.9,390.0,401.45,10347950,HINDALCO,1363
133,2021-07-16T00:00:00,403.0,406.0,399.35,405.5,9287112,HINDALCO,1363
134,2021-07-19T00:00:00,398.0,404.95,396.2,396.95,5708367,HINDALCO,1363
135,2021-07-20T00:00:00,396.45,396.45,381.2,383.0,9214553,HINDALCO,1363
136,2021-07-22T00:00:00,390.2,395.2,389.0,393.5,7381389,HINDALCO,1363
137,2021-07-23T00:00:00,394.1,396.55,390.8,391.75,5217004,HINDALCO,1363
138,2021-07-26T00:00:00,393.0,402.45,390.2,400.05,7083799,HINDALCO,1363
139,2021-07-27T00:00:00,404.0,419.7,403.55,417.35,28240273,HINDALCO,1363
140,2021-07-28T00:00:00,419.0,419.4,407.55,416.3,12775129,HINDALCO,1363
141,2021-07-29T00:00:00,420.5,474.0,416.8,458.1,61414603,HINDALCO,1363
142,2021-07-30T00:00:00,458.1,459.65,442.15,444.8,12987115,HINDALCO,1363
143,2021-08-02T00:00:00,448.0,452.25,442.7,445.8,7683565,HINDALCO,1363
144,2021-08-03T00:00:00,447.75,450.85,440.2,448.8,8879300,HINDALCO,1363
145,2021-08-04T00:00:00,446.0,455.5,441.0,442.7,8621637,HINDALCO,1363
146,2021-08-05T00:00:00,445.0,445.7,432.9,443.1,11790679,HINDALCO,1363
147,2021-08-06T00:00:00,444.7,455.85,439.3,442.15,18059875,HINDALCO,1363
148,2021-08-09T00:00:00,441.95,445.0,428.8,434.7,13778833,HINDALCO,1363
149,2021-08-10T00:00:00,436.5,439.8,423.25,426.95,10417993,HINDALCO,1363
150,2021-08-11T00:00:00,429.3,444.5,429.05,436.65,19239106,HINDALCO,1363
151,2021-08-12T00:00:00,436.9,444.3,433.85,437.25,8349354,HINDALCO,1363
152,2021-08-13T00:00:00,437.4,449.6,435.5,442.05,13343808,HINDALCO,1363
153,2021-08-16T00:00:00,442.6,447.0,436.2,441.75,8288547,HINDALCO,1363
154,2021-08-17T00:00:00,440.1,443.85,429.0,436.6,8413999,HINDALCO,1363
155,2021-08-18T00:00:00,438.8,439.65,424.4,426.95,12169397,HINDALCO,1363
156,2021-08-20T00:00:00,416.0,416.0,401.1,403.65,23309477,HINDALCO,1363
157,2021-08-23T00:00:00,411.0,415.75,399.5,406.85,15943020,HINDALCO,1363
158,2021-08-24T00:00:00,415.0,423.75,412.55,420.85,15050015,HINDALCO,1363
159,2021-08-25T00:00:00,423.7,434.95,423.7,430.7,17974391,HINDALCO,1363
160,2021-08-26T00:00:00,431.5,432.3,420.8,424.1,7695674,HINDALCO,1363
161,2021-08-27T00:00:00,427.0,439.0,427.0,437.9,15558923,HINDALCO,1363
162,2021-08-30T00:00:00,440.95,452.5,440.65,448.05,11735730,HINDALCO,1363
163,2021-08-31T00:00:00,448.0,471.15,444.8,468.3,20847646,HINDALCO,1363
164,2021-09-01T00:00:00,474.0,474.0,455.05,458.1,10038500,HINDALCO,1363
165,2021-09-02T00:00:00,460.05,465.0,455.7,456.95,5360608,HINDALCO,1363
166,2021-09-03T00:00:00,457.25,464.5,450.0,461.3,8516918,HINDALCO,1363
167,2021-09-06T00:00:00,466.95,475.0,461.7,469.25,12183840,HINDALCO,1363
168,2021-09-07T00:00:00,470.0,472.4,460.9,462.3,5684070,HINDALCO,1363
169,2021-09-08T00:00:00,464.85,465.85,455.2,456.3,6689343,HINDALCO,1363
170,2021-09-09T00:00:00,458.25,466.65,456.0,463.55,6926659,HINDALCO,1363
171,2021-09-13T00:00:00,476.0,480.5,468.55,478.35,16632808,HINDALCO,1363
172,2021-09-14T00:00:00,483.1,483.45,473.2,477.95,15253798,HINDALCO,1363
173,2021-09-15T00:00:00,478.2,487.6,474.35,486.8,12415050,HINDALCO,1363
174,2021-09-16T00:00:00,483.0,488.0,480.45,483.3,8011765,HINDALCO,1363
175,2021-09-17T00:00:00,484.0,485.45,470.1,473.05,12113274,HINDALCO,1363
176,2021-09-20T00:00:00,462.0,464.0,442.4,444.4,18031539,HINDALCO,1363
177,2021-09-21T00:00:00,445.0,452.45,438.8,451.0,18750888,HINDALCO,1363
178,2021-09-22T00:00:00,452.9,464.4,452.2,463.0,13613171,HINDALCO,1363
179,2021-09-23T00:00:00,473.5,484.8,468.0,483.25,12757667,HINDALCO,1363
180,2021-09-24T00:00:00,481.0,485.65,473.6,478.75,9226843,HINDALCO,1363
181,2021-09-27T00:00:00,474.9,489.95,472.3,481.4,6825039,HINDALCO,1363
182,2021-09-28T00:00:00,480.9,486.9,475.05,478.15,6148679,HINDALCO,1363
183,2021-09-29T00:00:00,475.0,496.9,473.4,494.15,9508220,HINDALCO,1363
184,2021-09-30T00:00:00,495.25,504.0,485.6,487.95,14333358,HINDALCO,1363
185,2021-10-01T00:00:00,483.1,486.0,473.45,484.35,8072310,HINDALCO,1363
186,2021-10-04T00:00:00,486.0,509.45,481.0,505.7,10303925,HINDALCO,1363
187,2021-10-05T00:00:00,496.0,506.2,494.2,495.3,8162109,HINDALCO,1363
