,Datetime,Open,High,Low,Close,Volume,ScripName,ScripCode
0,2021-01-01T00:00:00,535.55,537.0,526.1,527.5,13592625,ICICIBANK,4963
1,2021-01-04T00:00:00,532.3,535.0,524.3,531.7,16549750,ICICIBANK,4963
2,2021-01-05T00:00:00,526.65,539.95,523.0,537.25,23311516,ICICIBANK,4963
3,2021-01-06T00:00:00,538.75,550.6,535.85,546.7,28178838,ICICIBANK,4963
4,2021-01-07T00:00:00,552.15,554.4,539.75,541.1,21138034,ICICIBANK,4963
5,2021-01-08T00:00:00,547.0,547.1,536.35,542.05,21937965,ICICIBANK,4963
6,2021-01-11T00:00:00,545.15,546.0,535.0,544.7,19394393,ICICIBANK,4963
7,2021-01-12T00:00:00,541.0,550.65,537.1,548.0,16388310,ICICIBANK,4963
8,2021-01-13T00:00:00,551.5,561.0,548.25,556.5,21920297,ICICIBANK,4963
9,2021-01-14T00:00:00,554.05,558.45,550.6,553.3,13330898,ICICIBANK,4963
10,2021-01-15T00:00:00,550.0,551.0,541.5,543.0,15708956,ICICIBANK,4963
11,2021-01-18T00:00:00,544.5,548.4,528.9,533.15,21580313,ICICIBANK,4963
12,2021-01-19T00:00:00,539.0,547.75,533.9,546.45,20575358,ICICIBANK,4963
13,2021-01-20T00:00:00,546.45,554.6,546.0,551.0,16097138,ICICIBANK,4963
14,2021-01-21T00:00:00,555.0,561.0,549.7,552.7,18189277,ICICIBANK,4963
15,2021-01-22T00:00:00,553.1,553.5,530.6,533.8,24515997,ICICIBANK,4963
16,2021-01-25T00:00:00,536.55,542.3,531.2,538.05,23415249,ICICIBANK,4963
17,2021-01-27T00:00:00,537.8,539.2,519.1,522.35,28049286,ICICIBANK,4963
18,2021-01-28T00:00:00,514.6,529.85,512.0,528.25,29836591,ICICIBANK,4963
19,2021-01-29T00:00:00,533.35,544.95,529.45,537.0,33172808,ICICIBANK,4963
20,2021-02-01T00:00:00,552.0,609.45,551.0,603.8,69354326,ICICIBANK,4963
21,2021-02-02T00:00:00,613.0,624.0,598.7,617.35,42362384,ICICIBANK,4963
22,2021-02-03T00:00:00,623.4,627.5,614.0,622.35,27155908,ICICIBANK,4963
23,2021-02-04T00:00:00,618.8,631.65,609.0,628.3,29982222,ICICIBANK,4963
24,2021-02-05T00:00:00,628.3,635.3,611.0,614.15,32015570,ICICIBANK,4963
25,2021-02-08T00:00:00,622.35,633.95,622.35,629.6,18230551,ICICIBANK,4963
26,2021-02-09T00:00:00,631.35,643.2,628.6,633.35,27155615,ICICIBANK,4963
27,2021-02-10T00:00:00,633.35,638.2,626.4,632.15,23967387,ICICIBANK,4963
28,2021-02-11T00:00:00,626.75,633.6,624.1,630.65,16072702,ICICIBANK,4963
29,2021-02-12T00:00:00,629.9,649.9,629.4,647.6,19049709,ICICIBANK,4963
30,2021-02-15T00:00:00,655.0,676.8,652.0,673.95,27155194,ICICIBANK,4963
31,2021-02-16T00:00:00,673.4,679.4,649.55,658.35,24966739,ICICIBANK,4963
32,2021-02-17T00:00:00,654.8,664.95,649.35,657.35,21684753,ICICIBANK,4963
33,2021-02-18T00:00:00,650.0,652.4,637.6,644.65,27845347,ICICIBANK,4963
34,2021-02-19T00:00:00,635.5,635.5,619.0,624.05,24055811,ICICIBANK,4963
35,2021-02-22T00:00:00,622.0,629.3,607.3,609.85,27092321,ICICIBANK,4963
