,Datetime,Open,High,Low,Close,Volume,ScripName,ScripCode
0,2021-01-01T00:00:00,274.9,280.0,274.4,279.4,24531791,SBIN,3045
1,2021-01-04T00:00:00,281.85,283.9,277.75,281.05,31450608,SBIN,3045
2,2021-01-05T00:00:00,278.05,282.45,277.0,281.75,27393072,SBIN,3045
3,2021-01-06T00:00:00,283.0,289.15,281.4,285.05,40765708,SBIN,3045
4,2021-01-07T00:00:00,289.0,291.8,287.0,287.7,30546600,SBIN,3045
5,2021-01-08T00:00:00,290.1,291.4,285.2,286.0,32543357,SBIN,3045
6,2021-01-11T00:00:00,288.0,288.2,279.6,282.5,29703173,SBIN,3045
7,2021-01-12T00:00:00,280.0,293.85,277.9,292.5,44307145,SBIN,3045
8,2021-01-13T00:00:00,296.0,308.0,294.5,306.8,78042133,SBIN,3045
9,2021-01-14T00:00:00,306.7,309.25,303.8,307.25,40123498,SBIN,3045
10,2021-01-15T00:00:00,306.8,310.9,301.3,303.85,35307601,SBIN,3045
11,2021-01-18T00:00:00,303.5,308.65,292.2,294.45,54969750,SBIN,3045
12,2021-01-19T00:00:00,297.65,302.5,296.4,298.6,35803901,SBIN,3045
13,2021-01-20T00:00:00,298.8,304.7,296.85,302.55,33759304,SBIN,3045
14,2021-01-21T00:00:00,304.0,305.15,291.5,294.85,29995203,SBIN,3045
15,2021-01-22T00:00:00,295.5,298.0,282.4,283.7,44440810,SBIN,3045
16,2021-01-25T00:00:00,284.5,288.0,277.05,280.95,34034630,SBIN,3045
17,2021-01-27T00:00:00,280.2,284.85,272.7,275.65,39211107,SBIN,3045
18,2021-01-28T00:00:00,271.9,283.35,269.5,282.35,48717297,SBIN,3045
19,2021-01-29T00:00:00,285.6,290.65,279.1,282.1,42300984,SBIN,3045
20,2021-02-01T00:00:00,285.1,313.9,282.75,310.7,103414068,SBIN,3045
21,2021-02-02T00:00:00,315.0,337.4,315.0,333.1,121434166,SBIN,3045
22,2021-02-03T00:00:00,333.75,339.9,325.8,335.95,66420168,SBIN,3045
23,2021-02-04T00:00:00,334.4,358.0,331.1,355.1,145203439,SBIN,3045
24,2021-02-05T00:00:00,387.0,408.35,385.15,393.1,214955688,SBIN,3045
25,2021-02-08T00:00:00,398.0,407.8,394.75,397.05,79389205,SBIN,3045
26,2021-02-09T00:00:00,396.75,403.5,389.0,394.8,63869990,SBIN,3045
27,2021-02-10T00:00:00,394.05,397.9,388.0,392.25,54163507,SBIN,3045
28,2021-02-11T00:00:00,391.8,396.95,388.25,390.15,36392708,SBIN,3045
29,2021-02-12T00:00:00,391.0,399.35,385.55,393.15,53589755,SBIN,3045
30,2021-02-15T00:00:00,397.5,409.45,395.7,406.95,56608937,SBIN,3045
31,2021-02-16T00:00:00,412.0,415.75,400.3,402.35,80365431,SBIN,3045
32,2021-02-17T00:00:00,403.0,414.85,400.15,411.75,74161370,SBIN,3045
33,2021-02-18T00:00:00,425.05,427.7,413.7,415.2,67154539,SBIN,3045
34,2021-02-19T00:00:00,415.0,415.0,395.0,399.55,66155518,SBIN,3045
35,2021-02-22T00:00:00,400.6,401.0,385.65,389.5,52535049,SBIN,3045
36,2021-02-23T00:00:00,392.0,399.7,389.0,395.6,45462768,SBIN,3045
37,2021-02-24T00:00:00,397.0,410.5,395.2,406.25,39632090,SBIN,3045
38,2021-02-25T00:00:00,411.0,414.9,406.55,407.25,46988836,SBIN,3045
39,2021-02-26T00:00:00,399.5,401.0,387.0,390.15,64450414,SBIN,3045
40,2021-03-01T00:00:00,395.1,397.7,391.0,394.95,29677890,SBIN,3045
41,2021-03-02T00:00:00,395.0,399.55,390.55,394.2,30534337,SBIN,3045
42,2021-03-03T00:00:00,396.5,408.9,396.0,405.05,46268223,SBIN,3045
43,2021-03-04T00:00:00,398.7,403.5,394.45,395.65,43603653,SBIN,3045
44,2021-03-05T00:00:00,395.0,395.0,378.1,383.65,72179228,SBIN,3045
45,2021-03-08T00:00:00,388.45,393.4,386.05,389.6,39147858,SBIN,3045
46,2021-03-09T00:00:00,393.45,394.9,382.25,387.6,28054083,SBIN,3045
47,2021-03-10T00:00:00,391.1,393.0,385.7,387.7,22677399,SBIN,3045
48,2021-03-12T00:00:00,391.7,393.2,377.5,381.1,35336355,SBIN,3045
49,2021-03-15T00:00:00,382.5,386.0,369.35,383.9,42722976,SBIN,3045
50,2021-03-16T00:00:00,385.6,387.85,376.1,378.55,38196452,SBIN,3045
51,2021-03-17T00:00:00,378.2,379.65,366.05,368.15,33143064,SBIN,3045
52,2021-03-18T00:00:00,371.5,375.0,361.1,367.1,39405038,SBIN,3045
53,2021-03-19T00:00:00,363.95,372.9,357.25,371.15,60309145,SBIN,3045
54,2021-03-22T00:00:00,372.0,372.8,363.5,367.0,28461974,SBIN,3045
55,2021-03-23T00:00:00,368.7,377.95,367.05,372.7,41032380,SBIN,3045
56,2021-03-24T00:00:00,368.5,369.05,358.65,359.85,42318999,SBIN,3045
57,2021-03-25T00:00:00,360.0,360.85,345.2,355.2,57495003,SBIN,3045
58,2021-03-26T00:00:00,360.0,362.0,354.55,357.2,40718848,SBIN,3045
59,2021-03-30T00:00:00,360.1,364.3,356.3,360.8,39407496,SBIN,3045
60,2021-03-31T00:00:00,360.3,367.85,357.95,364.3,38651025,SBIN,3045
61,2021-04-01T00:00:00,367.7,371.9,363.1,370.65,31883453,SBIN,3045
62,2021-04-05T00:00:00,367.5,369.2,349.05,353.55,51743981,SBIN,3045
63,2021-04-06T00:00:00,355.7,357.0,349.3,350.55,44147709,SBIN,3045
64,2021-04-07T00:00:00,351.25,363.2,347.6,358.55,48023602,SBIN,3045
65,2021-04-08T00:00:00,361.0,363.3,354.3,355.6,33370259,SBIN,3045
66,2021-04-09T00:00:00,354.4,364.5,351.2,353.0,46473100,SBIN,3045
67,2021-04-12T00:00:00,344.0,344.0,322.55,328.85,75501713,SBIN,3045
68,2021-04-13T00:00:00,332.0,342.25,330.5,341.0,49773360,SBIN,3045
69,2021-04-15T00:00:00,342.1,347.55,336.1,342.7,52992349,SBIN,3045
70,2021-04-16T00:00:00,343.0,345.5,338.65,339.9,37766793,SBIN,3045
71,2021-04-19T00:00:00,327.15,332.05,321.3,331.15,53304377,SBIN,3045
72,2021-04-20T00:00:00,335.1,339.9,326.7,329.5,41296147,SBIN,3045
73,2021-04-22T00:00:00,326.0,337.65,323.3,336.65,49105833,SBIN,3045
74,2021-04-23T00:00:00,331.65,339.9,331.65,336.45,44223940,SBIN,3045
75,2021-04-26T00:00:00,339.25,347.45,339.25,344.3,49234985,SBIN,3045
76,2021-04-27T00:00:00,344.0,354.95,342.4,353.05,46003023,SBIN,3045
77,2021-04-28T00:00:00,357.0,364.3,356.05,363.4,56696255,SBIN,3045
78,2021-04-29T00:00:00,365.0,369.95,355.5,359.4,63692926,SBIN,3045
79,2021-04-30T00:00:00,353.45,362.5,350.45,353.5,53832840,SBIN,3045
80,2021-05-03T00:00:00,349.6,352.5,341.4,350.6,43691860,SBIN,3045
81,2021-05-04T00:00:00,355.0,362.9,350.2,351.5,57749307,SBIN,3045
82,2021-05-05T00:00:00,356.5,357.45,348.0,355.4,40872501,SBIN,3045
83,2021-05-06T00:00:00,358.0,359.35,350.55,355.55,36294427,SBIN,3045
84,2021-05-07T00:00:00,357.5,362.0,353.0,358.25,38357618,SBIN,3045
85,2021-05-10T00:00:00,360.5,367.0,358.8,361.7,41739324,SBIN,3045
86,2021-05-11T00:00:00,356.85,366.4,354.75,364.65,41892770,SBIN,3045
87,2021-05-12T00:00:00,362.8,373.5,361.9,367.7,53436590,SBIN,3045
88,2021-05-14T00:00:00,370.0,372.5,359.55,360.45,51722170,SBIN,3045
89,2021-05-17T00:00:00,364.4,385.2,363.65,383.1,106555796,SBIN,3045
90,2021-05-18T00:00:00,390.0,392.55,380.05,382.25,70917710,SBIN,3045
91,2021-05-19T00:00:00,382.0,389.5,381.2,384.4,48189573,SBIN,3045
92,2021-05-20T00:00:00,387.0,387.8,382.0,384.55,42898608,SBIN,3045
93,2021-05-21T00:00:00,390.0,404.4,378.0,401.2,192810772,SBIN,3045
94,2021-05-24T00:00:00,417.0,419.2,405.3,412.05,142964052,SBIN,3045
95,2021-05-25T00:00:00,415.1,415.5,408.5,412.35,56048127,SBIN,3045
96,2021-05-26T00:00:00,413.8,418.75,410.8,413.55,52357719,SBIN,3045
97,2021-05-27T00:00:00,413.7,429.1,412.0,425.2,73392997,SBIN,3045
98,2021-05-28T00:00:00,430.5,433.65,420.05,422.05,65137568,SBIN,3045
99,2021-05-31T00:00:00,421.0,426.0,418.0,424.35,38291043,SBIN,3045
100,2021-06-01T00:00:00,426.05,435.35,425.6,432.55,59299647,SBIN,3045
101,2021-06-02T00:00:00,430.8,437.95,429.15,437.25,38657806,SBIN,3045
102,2021-06-03T00:00:00,437.0,441.95,433.5,439.65,38909199,SBIN,3045
103,2021-06-04T00:00:00,437.5,441.9,431.75,433.6,36898769,SBIN,3045
104,2021-06-07T00:00:00,435.1,437.4,430.8,432.25,20201197,SBIN,3045
105,2021-06-08T00:00:00,432.25,432.5,424.0,427.2,31113823,SBIN,3045
106,2021-06-09T00:00:00,427.5,432.3,418.2,421.45,27784834,SBIN,3045
107,2021-06-10T00:00:00,424.9,433.3,422.4,432.25,27397712,SBIN,3045
108,2021-06-11T00:00:00,434.85,435.5,425.25,429.6,26831924,SBIN,3045
109,2021-06-14T00:00:00,427.0,432.45,416.7,430.35,30106015,SBIN,3045
110,2021-06-15T00:00:00,429.2,432.8,428.0,429.5,16413658,SBIN,3045
111,2021-06-16T00:00:00,428.0,432.75,425.0,425.95,19701175,SBIN,3045
112,2021-06-17T00:00:00,421.0,425.95,416.6,420.25,23048331,SBIN,3045
113,2021-06-18T00:00:00,423.9,423.9,402.65,412.9,45748727,SBIN,3045
114,2021-06-21T00:00:00,406.35,421.0,400.5,419.75,33128978,SBIN,3045
115,2021-06-22T00:00:00,423.0,425.45,417.3,418.65,28442965,SBIN,3045
116,2021-06-23T00:00:00,421.1,424.75,415.0,418.85,27564829,SBIN,3045
117,2021-06-24T00:00:00,420.35,422.75,416.3,417.2,19214547,SBIN,3045
118,2021-06-25T00:00:00,421.0,431.0,419.05,428.8,29886797,SBIN,3045
119,2021-06-28T00:00:00,430.7,433.15,424.55,426.75,29370660,SBIN,3045
120,2021-06-29T00:00:00,427.5,428.95,420.55,421.5,22275961,SBIN,3045
121,2021-06-30T00:00:00,423.0,424.9,418.3,419.2,18337773,SBIN,3045
122,2021-07-01T00:00:00,420.3,423.7,417.15,420.4,16161469,SBIN,3045
123,2021-07-02T00:00:00,420.3,425.4,419.0,424.4,16423811,SBIN,3045
124,2021-07-05T00:00:00,426.5,434.5,424.25,432.65,16483761,SBIN,3045
125,2021-07-06T00:00:00,431.7,436.5,428.2,429.75,20195278,SBIN,3045
126,2021-07-07T00:00:00,429.35,434.0,427.55,432.85,14473774,SBIN,3045
127,2021-07-08T00:00:00,432.8,435.4,422.1,424.45,21433043,SBIN,3045
