,Datetime,Open,High,Low,Close,Volume,ScripName,ScripCode
0,2021-01-01T00:00:00,585.72,599.35,583.74,594.11,3606724,TATACONSUM,3432
1,2021-01-04T00:00:00,599.5,599.5,590.16,596.58,2120531,TATACONSUM,3432
2,2021-01-05T00:00:00,596.58,606.76,593.72,602.06,3813409,TATACONSUM,3432
3,2021-01-06T00:00:00,605.47,606.26,588.09,597.52,2167700,TATACONSUM,3432
4,2021-01-07T00:00:00,602.21,602.81,591.2,593.47,2195640,TATACONSUM,3432
5,2021-01-08T00:00:00,599.35,604.98,595.2,602.06,3458752,TATACONSUM,3432
6,2021-01-11T00:00:00,605.47,625.03,602.02,621.28,6360644,TATACONSUM,3432
7,2021-01-12T00:00:00,624.83,627.1,612.39,616.63,4562628,TATACONSUM,3432
8,2021-01-13T00:00:00,619.1,625.23,603.79,612.78,3660044,TATACONSUM,3432
9,2021-01-14T00:00:00,615.25,615.35,601.18,606.46,3576000,TATACONSUM,3432
10,2021-01-15T00:00:00,602.51,605.97,587.69,595.0,4492648,TATACONSUM,3432
11,2021-01-18T00:00:00,594.11,594.11,573.87,577.57,3346718,TATACONSUM,3432
12,2021-01-19T00:00:00,582.75,583.74,570.26,575.54,5743934,TATACONSUM,3432
13,2021-01-20T00:00:00,580.78,595.3,576.43,589.32,6156865,TATACONSUM,3432
14,2021-01-21T00:00:00,595.99,605.23,582.8,587.94,4506198,TATACONSUM,3432
15,2021-01-22T00:00:00,591.84,599.45,575.45,577.57,4307126,TATACONSUM,3432
16,2021-01-25T00:00:00,580.58,582.61,563.0,566.56,2016556,TATACONSUM,3432
17,2021-01-27T00:00:00,565.96,581.32,559.59,565.62,3662455,TATACONSUM,3432
18,2021-01-28T00:00:00,564.88,568.93,554.6,557.67,4769073,TATACONSUM,3432
19,2021-01-29T00:00:00,566.95,566.95,547.44,552.93,3593336,TATACONSUM,3432
20,2021-02-01T00:00:00,556.09,581.52,547.54,576.98,4707518,TATACONSUM,3432
